date,device,failure,Air_Temp_K,Process_Temp_K,Rotational_Speed,Torque,Tool_Wear,Pressure,Vibration,Voltage,Current
2015-01-01,W1F17D9Z,0,173.035368,0.0,0,0,10,187690,0,0,0
2015-01-01,W1F18TKX,0,164.894928,0.0,0,0,11,186018,0,0,0
2015-01-01,W1F16RA7,0,229.238112,0.0,0,0,11,185543,0,0,1
2015-01-01,W1F1B0KF,0,188.684704,0.0,0,0,10,2050,0,0,0
2015-01-01,W1F1BFHS,0,234.083448,0.0,0,0,7,25,0,0,0
2015-01-01,W1F1BW8W,0,27.12144,0.0,0,0,12,228844,0,0,0
2015-01-01,W1F1BTB2,0,192.273912,0.0,0,0,16,317944,0,0,0
2015-01-01,W1F1BS9T,0,7.547928,0.0,0,0,12,229417,0,0,0
2015-01-01,W1F1BS0H,0,78.866488,0.0,0,0,14,267374,0,0,0
2015-01-01,W1F1BRM3,0,18.149416,0.0,0,0,9,220602,0,0,0
2015-01-01,W1F1BQTN,0,33.358936,0.0,0,0,9,199109,0,0,0
2015-01-01,W1F1BAE6,0,243.385544,0.0,0,0,9,21,0,0,1
2015-01-01,W1F1BQNS,0,215.07084,0.0,0,0,9,282289,0,0,1
2015-01-01,W1F1BG4H,0,19.012656,2.4e-05,0,0,11,35,0,0,0
2015-01-01,W1F1BG0P,0,158.511128,0.0,0,0,9,27,0,0,0
2015-01-01,W1F1BFZT,0,93.512992,0.0,0,0,10,29,0,0,0
2015-01-01,W1F1BFRJ,0,187.60656,0.0,0,0,13,42,0,0,0
2015-01-01,W1F1BFP5,0,141.049448,1.6e-05,0,12,8,139874,0,0,0
2015-01-01,W1F1BFMS,0,208.761592,0.0,61,0,13,42,0,0,0
2015-01-01,W1F1BGAB,0,127.153024,0.0,0,0,8,26,0,0,1
2015-01-01,W1F15S4D,0,92.530096,0.000736,0,74,6,96545,16,16,0
2015-01-01,W1F15P5S,0,43.727248,0.0,0,0,8,185305,0,0,0
2015-01-01,W1F15NRT,0,26.073952,0.0,0,0,9,405744,0,0,0
2015-01-01,W1F1230J,0,160.609528,0.0,0,0,14,307719,0,0,0
2015-01-01,W1F11ZG9,0,193.036136,0.0,9,46,2,321220,0,0,1
2015-01-01,W1F11JQW,0,76.618616,0.0,0,0,9,403149,0,0,0
2015-01-01,W1F11FCC,0,188.801784,0.0,0,0,6,283678,0,0,0
2015-01-01,W1F11CR1,0,231.278624,0.0,0,0,9,404968,0,0,0
2015-01-01,W1F111Q7,0,130.770768,0.0,0,0,12,402805,0,0,0
2015-01-01,W1F12JLS,0,59.739048,0.0,0,0,16,314853,0,0,0
2015-01-01,W1F111N7,0,114.125368,0.0,0,0,8,185888,0,0,0
2015-01-01,W1F10Y8K,0,214.392992,0.0,0,0,9,186716,0,0,0
2015-01-01,W1F0ZVD8,0,59.489688,0.0,0,0,14,313829,0,0,0
2015-01-01,W1F0ZK0H,0,109.802712,0.0,0,0,8,187634,0,0,0
2015-01-01,W1F0ZJK8,0,216.946928,0.0,0,0,8,185335,0,0,0
2015-01-01,W1F0ZG5V,0,244.111264,0.0,0,0,8,383350,0,0,0
2015-01-01,W1F0ZDTJ,0,117.151648,0.0,0,0,7,199543,0,0,0
2015-01-01,W1F111C6,0,56.55108,0.0,0,0,10,404371,0,0,0
2015-01-01,W1F12JRF,0,31.336336,0.0,0,0,6,200799,0,0,0
2015-01-01,W1F12KWT,0,233.573248,0.0,0,0,6,198266,0,0,0
2015-01-01,W1F1335J,0,91.519632,0.0,16,0,9,282973,0,0,12
2015-01-01,W1F14XK6,0,102.36208,0.0,0,0,10,403598,0,0,0
2015-01-01,W1F14XGD,0,230.120824,0.000256,0,0,12,201025,0,0,0
2015-01-01,W1F14NE5,0,21.659944,0.0,0,0,9,354849,0,0,0
2015-01-01,W1F14NBM,0,214.457408,0.0,0,0,14,218409,0,0,0
2015-01-01,W1F14N6K,0,82.203512,0.0,0,0,14,319943,0,0,0
2015-01-01,W1F14HAQ,0,79.553744,0.0,0,0,9,405680,0,0,0
2015-01-01,W1F14H94,0,139.443744,0.0,0,0,23,225858,0,0,0
2015-01-01,W1F14GWF,0,100.896256,0.0,0,0,7,283876,0,0,0
2015-01-01,W1F14GTK,0,109.536632,0.0,21,0,20,315242,0,0,33
2015-01-01,W1F14FS4,0,2.528512,0.0,0,0,5,222865,0,0,0
2015-01-01,W1F13SRV,0,144.915568,0.00196,0,0,6,24475,0,0,1
2015-01-01,W1F13SJ7,0,34.58048,8e-06,0,0,10,29,0,0,0
2015-01-01,W1F13B09,0,6.749024,0.0,0,0,8,406749,0,0,0
2015-01-01,W1F1354W,0,106.183632,0.0,0,0,8,207854,0,0,1
2015-01-01,W1F133A0,0,79.301392,0.0,0,6,10,200271,0,0,0
2015-01-01,W1F0WKLP,0,212.066328,0.0,0,0,6,196564,0,0,0
2015-01-01,W1F0WKE1,0,169.323192,0.0,0,0,8,296791,0,0,0
2015-01-01,W1F0WK71,0,53.828,0.0,0,0,6,241261,0,0,0
2015-01-01,W1F0WJHE,0,25.03272,0.006264,0,0,13,185326,0,0,0
2015-01-01,W1F0NZSK,0,28.754712,0.0,0,0,35,247286,0,0,2
2015-01-01,W1F0NNAH,0,130.85312,0.0,0,15,10,129963,0,0,0
2015-01-01,W1F0NF1S,0,177.003496,0.0,0,0,11,280208,0,0,0
2015-01-01,W1F0NBYN,0,128.6932,0.000792,0,8,6,186109,0,0,0
2015-01-01,W1F0NB60,0,4.502688,0.0,0,0,11,191880,0,0,0
2015-01-01,W1F0N84F,0,123.236336,0.0,0,0,5,248735,0,0,0
2015-01-01,W1F0NZZZ,0,27.479328,0.0,0,0,33,249181,0,0,0
2015-01-01,W1F0N0DC,0,149.636888,0.0,0,0,16,219961,0,0,0
2015-01-01,W1F0MW4S,0,163.185568,0.0,0,0,8,185384,0,0,0
2015-01-01,W1F0MNDQ,0,193.505144,0.0,0,0,6,190439,0,0,0
2015-01-01,W1F0M6Y0,0,242.532488,0.0,25,0,4,448908,0,0,400
2015-01-01,W1F0M4BZ,0,73.7682,0.0,0,0,8,294455,0,0,7
2015-01-01,W1F0M492,0,93.335304,0.0,0,0,8,191176,0,0,0
2015-01-01,W1F0M46R,0,208.15064,0.0,0,0,14,287216,0,0,0
2015-01-01,W1F0MZRT,0,215.652096,0.0,0,6,11,247388,0,0,2
2015-01-01,W1F0M35B,0,1.765736,0.0,0,0,7,242030,0,0,0
2015-01-01,W1F0P114,0,59.684104,0.0,0,6,35,248464,0,0,0
2015-01-01,W1F0P24E,0,5.236712,0.0,0,2,33,216245,0,0,0
2015-01-01,W1F0QTJM,0,179.059296,0.0,0,31,8,193845,0,0,0
2015-01-01,W1F0QKJP,0,180.819432,0.0,0,0,6,172697,0,0,0
2015-01-01,W1F0QE96,0,88.54256,0.0,0,0,5,215433,0,0,0
2015-01-01,W1F0Q8FH,0,208.576224,0.0,0,2,40,218859,0,0,10
2015-01-01,W1F0PNA5,0,185.403491,0.064776,0,26,30,224801,8,8,0
2015-01-01,W1F0PAXH,0,41.481448,0.0,0,0,14,302283,0,0,0
2015-01-01,W1F0P133,0,88.66372,0.0,0,0,37,216273,0,0,0
2015-01-01,W1F0P6E1,0,134.806248,0.0,0,0,36,246250,0,0,0
2015-01-01,W1F0P41T,0,221.761312,0.0,0,0,32,247986,0,0,0
2015-01-01,W1F0P3FR,0,167.275352,0.0,0,0,12,271931,0,0,1
2015-01-01,W1F0P37T,0,36.774752,0.0,0,0,35,246660,0,0,1
2015-01-01,W1F0P33Z,0,4.09124,0.0,0,0,14,193961,0,0,0
2015-01-01,W1F0P2TN,0,31.81468,0.0,0,0,12,283964,0,0,0
2015-01-01,W1F0P2M4,0,54.830624,0.0,0,0,20,194277,0,0,0
2015-01-01,W1F0P49T,0,108.745624,0.0,0,0,10,281940,0,0,0
2015-01-01,W1F0M330,0,73.898592,0.0,0,0,11,450798,0,0,0
2015-01-01,W1F0M02P,0,64.29196,0.0,1,6,9,450496,0,0,33
2015-01-01,W1F0LZJX,0,7.253976,0.0,0,0,13,444557,0,0,0
2015-01-01,W1F0KD20,0,25.348496,0.0,0,0,17,217828,0,0,0
2015-01-01,W1F0KCZ0,0,150.045152,0.0,0,0,6,206399,0,0,0
2015-01-01,W1F0KCR5,0,4.566464,0.0,0,0,8,190855,0,0,0
2015-01-01,W1F0KCP2,0,88.242808,0.0,0,0,6,280860,0,0,0
2015-01-01,W1F0KCN8,0,162.193888,0.0,0,0,6,293843,0,0,1
2015-01-01,W1F0KAX2,0,37.837056,0.0,0,0,7,278135,0,0,0
2015-01-01,W1F0KD2K,0,16.585848,0.0,0,0,6,205019,0,0,1
2015-01-01,W1F0K9C1,0,125.168,0.0,0,0,11,285926,0,0,0
2015-01-01,W1F0JXDL,0,233.72996,1.6e-05,0,0,7,198059,0,0,0
2015-01-01,W1F0JHRJ,0,197.24528,0.0,0,0,11,287093,0,0,0
2015-01-01,W1F0JH87,0,235.59912,0.0,1,0,8,200220,0,0,0
2015-01-01,W1F0JEB8,0,67.92328,0.0,0,0,10,284628,0,0,0
2015-01-01,W1F0JAZC,0,11.625504,0.0,0,0,9,280108,0,0,0
2015-01-01,W1F0JAZB,0,79.747352,7.2e-05,0,6,6,204429,8,8,2
2015-01-01,W1F0JY02,0,45.664136,0.0,0,0,5,195823,0,0,0
2015-01-01,W1F0KD36,0,100.908496,0.0,0,0,11,190197,0,0,0
2015-01-01,W1F0KD3Y,0,150.987232,0.0,0,0,11,449717,0,0,0
2015-01-01,W1F0KD47,0,123.419128,0.00036,0,0,6,200330,0,0,1
2015-01-01,W1F0LZFB,0,210.021816,0.0,0,6,9,189668,0,0,0
2015-01-01,W1F0LYY0,0,55.494896,0.0,0,0,5,233434,0,0,0
2015-01-01,W1F0LYBN,0,123.6644,0.0,0,0,6,206073,0,0,0
2015-01-01,W1F0LSFS,0,178.435976,0.0,0,0,6,192722,0,0,0
2015-01-01,W1F0LS71,0,115.686192,0.0,0,0,8,280061,0,0,0
2015-01-01,W1F0LBD3,0,213.426104,0.0,0,0,5,189387,0,0,0
2015-01-01,W1F0L6ZS,0,208.176424,0.0,0,0,32,246180,0,0,1
2015-01-01,W1F0L66L,0,89.85884,0.0,0,6,6,170884,0,0,0
2015-01-01,W1F0L2Q7,0,102.32424,0.0,0,0,61,217077,0,0,0
2015-01-01,W1F0L2LC,0,188.65104,0.0,0,0,29,248043,0,0,3
2015-01-01,W1F0KRWP,0,25.243032,0.0,0,0,7,290275,0,0,10
2015-01-01,W1F0KJMC,0,98.465816,0.0,0,0,7,206074,0,0,0
2015-01-01,W1F0KHHQ,0,138.966296,0.0,0,0,11,285220,0,0,4
2015-01-01,W1F0KG97,0,9.334216,0.0,0,0,68,223385,0,0,0
2015-01-01,W1F0KDDQ,0,128.215776,0.0,0,0,7,205468,0,0,1
2015-01-01,W1F0R731,0,213.430168,0.0,0,0,31,247273,0,0,2
2015-01-01,W1F1C0R9,0,92.789936,0.0,1,0,11,201515,0,0,2
2015-01-01,W1F0R8W2,0,83.173304,0.0,0,0,12,284415,0,0,0
2015-01-01,W1F0RXV0,0,187.201168,0.0,0,0,20,195571,0,0,0
2015-01-01,W1F0VNT7,0,99.220624,0.0,0,0,14,317217,0,0,0
2015-01-01,W1F0VL9X,0,114.118312,0.0,0,0,7,194209,0,0,0
2015-01-01,W1F0VL7M,0,142.48152,0.0,0,0,12,243636,0,0,0
2015-01-01,W1F0VL6W,0,166.176048,0.0,0,0,7,214224,0,0,2
2015-01-01,W1F0VL4Q,0,99.755832,0.0,0,0,7,216969,0,0,0
2015-01-01,W1F0VKVH,0,170.907544,0.006328,0,7,10,187787,0,0,0
2015-01-01,W1F0VVMM,0,174.052456,0.0,0,0,11,192031,0,0,0
2015-01-01,W1F0VKTT,0,96.804152,0.0,5,0,9,186170,0,0,0
2015-01-01,W1F0VJT2,0,105.079944,0.0,0,0,12,190838,0,0,1
2015-01-01,W1F0VFRE,0,239.456296,0.0,0,0,12,286179,0,0,0
2015-01-01,W1F0VF0M,0,85.479624,0.0,11,0,13,202762,0,0,6
2015-01-01,W1F0VDS7,0,52.29832,0.0,0,0,15,196769,0,0,0
2015-01-01,W1F0VDH2,0,202.417864,0.0,0,0,35,246716,0,0,0
2015-01-01,W1F0VC83,0,36.854256,0.0,0,0,9,284348,0,0,2
2015-01-01,W1F0VJXT,0,116.116288,0.0,0,0,12,189947,0,0,0
2015-01-01,W1F0VAS7,0,29.906184,0.0,0,0,4,285128,0,0,4
2015-01-01,W1F0VZF4,0,229.341912,0.0,0,0,8,193496,0,0,0
2015-01-01,W1F0W0RV,0,129.791344,0.0,0,0,8,166682,0,0,0
2015-01-01,W1F0WJFT,0,193.93876,0.0,0,0,9,217819,0,0,1
2015-01-01,W1F0WBTM,0,108.442392,0.0,2,0,12,237491,0,0,41
2015-01-01,W1F0W9SR,0,22.987328,0.0,0,0,12,245819,0,0,0
2015-01-01,W1F0W8BD,0,226.894384,0.001552,0,0,12,186506,0,0,0
2015-01-01,W1F0W6QD,0,23.76632,0.0,0,0,7,194188,0,0,4
2015-01-01,W1F0W685,0,34.912488,0.0,0,0,10,201579,0,0,0
2015-01-01,W1F0VZFH,0,127.246992,0.0,0,2,10,361249,0,0,9
2015-01-01,W1F0W63P,0,103.963784,0.0,0,6,6,216406,0,0,0
2015-01-01,W1F0W5AQ,0,110.247384,0.001064,0,38,13,185983,0,0,0
2015-01-01,W1F0W3GE,0,115.738944,0.0,0,0,8,239420,0,0,0
2015-01-01,W1F0W2DH,0,44.362048,0.00016,0,0,6,384671,0,0,0
2015-01-01,W1F0W2BX,0,2.697888,0.0,0,0,3,202343,0,0,0
2015-01-01,W1F0W220,0,30.932488,0.0,0,0,13,237409,0,0,0
2015-01-01,W1F0W1R9,0,90.463784,0.0,0,0,8,303756,0,0,0
2015-01-01,W1F0W5XL,0,37.260216,0.0,0,1,6,215476,0,0,3
2015-01-01,W1F0VA0G,0,236.879112,0.0,56,0,12,287852,0,0,0
2015-01-01,W1F0V8CY,0,55.59316,0.0,0,0,19,202572,0,0,0
2015-01-01,W1F0TYQ9,0,179.057664,0.0,0,0,7,237888,0,0,0
2015-01-01,W1F0T074,0,38.676456,0.0006,0,10,33,241617,0,0,0
2015-01-01,W1F0T034,0,78.748536,0.000944,0,0,10,286540,0,0,0
2015-01-01,W1F0SWXK,0,176.631856,0.0,0,6,17,220539,0,0,0
2015-01-01,W1F0SWST,0,138.593368,0.0,0,0,13,217902,0,0,0
2015-01-01,W1F0SVA7,0,105.646616,0.0,0,26,14,194801,0,0,0
2015-01-01,W1F0SRNZ,0,15.096496,0.0,0,0,13,202217,0,0,0
2015-01-01,W1F0T0B1,0,188.705712,0.0,0,0,7,201053,0,0,0
2015-01-01,W1F0SRG1,0,115.192632,0.0,0,0,32,249669,0,0,2
2015-01-01,W1F0SJNS,0,84.680776,0.0,1,0,30,249417,0,0,1
2015-01-01,W1F0SJJ2,0,164.095168,0.0,0,0,9,200800,0,0,0
2015-01-01,W1F0SGHR,0,162.97384,0.0,0,0,35,250438,0,0,0
2015-01-01,W1F0SFJJ,0,12.639488,0.004768,0,0,10,185946,0,0,0
2015-01-01,W1F0SCL1,0,216.424008,0.0,0,0,6,279771,0,0,0
2015-01-01,W1F0S9SP,0,103.406336,0.0,0,0,36,247388,0,0,0
2015-01-01,W1F0SNW3,0,149.497936,0.0,0,0,11,286134,0,0,0
2015-01-01,W1F0T13Q,0,95.20032,0.0,0,0,30,247476,0,0,1
2015-01-01,W1F0T371,0,236.841032,0.0,0,0,8,288036,0,0,0
2015-01-01,W1F0T3AJ,0,38.69912,0.0,0,0,9,287815,0,0,2
2015-01-01,W1F0TXKY,0,30.41476,0.0,0,0,10,192125,0,0,0
2015-01-01,W1F0TQEE,0,147.997976,0.0,0,0,7,262449,0,0,120
2015-01-01,W1F0TK8P,0,144.224632,0.0,0,0,9,197232,0,0,0
2015-01-01,W1F0TJ66,0,15.17972,0.0,0,0,90,220053,0,0,0
2015-01-01,W1F0THPN,0,36.825208,0.0,0,0,21,193837,0,0,0
2015-01-01,W1F0THAD,0,166.546952,0.0,0,0,5,233087,0,0,0
2015-01-01,W1F0TGSS,0,94.25968,0.0,0,0,12,281297,0,0,0
2015-01-01,W1F0TCG0,0,54.18468,0.0,0,0,13,243626,0,0,0
2015-01-01,W1F0TATM,0,139.14772,0.0,0,6,31,204249,0,0,0
2015-01-01,W1F0TAEP,0,190.372704,0.0,0,0,33,247177,0,0,0
2015-01-01,W1F0TA59,0,20.594272,0.000112,0,0,36,246392,0,0,0
2015-01-01,W1F0T960,0,182.057832,0.0,0,0,37,250749,0,0,3
2015-01-01,W1F0T474,0,155.139184,0.0,0,0,11,297941,0,0,0
2015-01-01,W1F0T3LK,0,76.33572,0.0,0,34,30,249618,0,0,0
2015-01-01,W1F0T3H5,0,112.724984,0.0,0,0,7,192870,0,0,0
2015-01-01,W1F0RN8N,0,77.573944,0.0,0,0,14,195653,0,0,0
2015-01-01,W1F0JA9T,0,186.704136,0.0,0,0,8,191127,0,0,0
2015-01-01,W1F1C51R,0,111.948232,0.0,0,0,10,409333,0,0,0
2015-01-01,W1F1C9TE,0,209.936896,0.0,0,2,10,7489,0,0,0
2015-01-01,Z1F0QKA2,0,25.247272,0.0,0,0,20,171193,0,0,1
2015-01-01,Z1F0QK7Z,0,94.396464,0.0,0,0,20,170180,0,0,0
2015-01-01,Z1F0QK05,0,113.907728,0.0,0,0,8,197645,0,0,0
2015-01-01,Z1F0QHG2,0,203.136104,0.0,0,0,22,195979,0,0,0
2015-01-01,Z1F0QH7R,0,161.69712,0.0,0,0,12,287119,0,0,0
2015-01-01,Z1F0QH0C,0,129.48916,0.0,1,0,7,199632,0,0,0
2015-01-01,Z1F0QKEW,0,150.456312,0.0,0,1,20,202241,0,0,0
2015-01-01,Z1F0QGWP,0,26.974144,0.0,0,0,12,248751,0,0,1
2015-01-01,Z1F0Q9H0,0,100.423552,0.0,0,0,31,247023,0,0,0
2015-01-01,Z1F0Q8RT,0,51.898288,0.0,0,4,8,184062,0,0,0
2015-01-01,Z1F0PSHD,0,223.134568,0.0,0,0,36,246407,0,0,1
2015-01-01,Z1F0P5D9,0,146.889912,0.0,0,0,29,245471,0,0,0
2015-01-01,Z1F0P16F,0,65.71464,0.000728,0,0,7,265323,0,0,2
2015-01-01,Z1F0NVZA,0,89.934064,0.0,0,0,10,185310,0,0,0
2015-01-01,Z1F0QGSE,0,30.35112,0.0,0,0,30,248918,0,0,0
2015-01-01,Z1F0N8QM,0,194.695064,0.0,0,3,3,198052,0,0,0
2015-01-01,Z1F0QKGH,0,109.57464,0.0,0,0,13,246851,0,0,0
2015-01-01,Z1F0QL3N,0,200.702864,0.0,0,0,9,201235,0,0,0
2015-01-01,Z1F0W23J,0,236.674632,0.0,0,0,8,406377,0,0,10
2015-01-01,Z1F0VNSW,0,5.550872,0.0,0,0,5,188679,0,0,0
2015-01-01,Z1F0VJ8V,0,130.810184,0.0,0,0,15,40,0,0,0
2015-01-01,Z1F0RL5B,0,50.388816,0.0,0,0,14,173050,0,0,0
2015-01-01,Z1F0RGQV,0,218.99972,0.0,0,0,89,214637,0,0,0
2015-01-01,Z1F0RGNJ,0,104.0538,0.0,8,6,20,197144,0,0,0
2015-01-01,Z1F0QKMV,0,57.460824,0.0,0,0,10,285091,0,0,0
2015-01-01,Z1F0R9TM,0,138.448904,0.0,0,0,19,196698,0,0,0
2015-01-01,Z1F0R8FZ,0,223.027032,0.0,0,0,13,171478,0,0,0
2015-01-01,Z1F0QZJB,0,213.439504,0.0,0,6,10,284563,0,0,0
2015-01-01,Z1F0QSB1,0,211.104536,0.0,0,0,20,200415,0,0,0
2015-01-01,Z1F0QQ5F,0,97.18696,0.0,0,0,12,283693,0,0,0
2015-01-01,Z1F0QLC7,0,85.587128,0.0,0,0,64,184692,0,0,0
2015-01-01,Z1F0QLC1,0,71.350416,0.0,0,0,7,198020,0,0,0
2015-01-01,Z1F0R8QZ,0,152.656704,0.0,15,0,95,223190,0,0,155
2015-01-01,Z1F0WPTF,0,189.138768,0.0,0,0,10,34,0,0,0
2015-01-01,Z1F0N7VR,0,168.581112,0.0,0,0,9,217527,0,0,0
2015-01-01,Z1F0N2WV,0,107.582704,0.0,0,0,20,194981,0,0,0
2015-01-01,Z1F0LVPW,0,209.19976,0.0,1,0,7,279871,0,0,52
2015-01-01,Z1F0LVL5,0,201.877792,0.0,0,0,10,447176,0,0,0
